"","lambda0.clone16","lambda1.clone16","mu0.clone16","mu1.clone16","q01.clone16","q10.clone16"
"1",0.175032467013713,0.0775444525233431,0.0648943573800156,0.000170112525257006,0.0228043250650837,6.18983474368495e-05
"2",0.176292507524912,0.0738325076442499,0.0672183030468581,0.00464945074983716,0.025182176318278,6.39950880886331e-05
"3",0.172636152564815,0.0761711823784246,0.0570436262451042,0.00416724753383548,0.0219558431717362,0.000220831657511969
"4",0.164599766090563,0.0733858430741567,0.0527236699760747,0.00207728012338431,0.0216198796227936,0.000145333536253109
"5",0.162277960359386,0.0813655687321617,0.0552027838994139,0.00248164972183739,0.0221145711171663,0.000254614550226881
"6",0.162985153659112,0.0766087963738073,0.0506971519452482,0.00125266718545035,0.0236834300092832,4.26936865943302e-05
"7",0.161055954956305,0.0788141301667052,0.0626407490561698,0.000235674941778693,0.021648886127627,3.07374237348671e-05
"8",0.162148126563773,0.076729455615244,0.0547317010010604,0.00142861343949655,0.0242639046936429,3.67472363274789e-05
"9",0.162275990033385,0.0776182713811485,0.0457739068073101,1.97802907825039e-05,0.0220145220160985,9.01317388346698e-05
"10",0.155369563397514,0.074379436566595,0.0424312534963207,0.000524261117787096,0.0254316773350299,1.54801144040876e-05
"11",0.167515258215194,0.0743871194893653,0.0525328529992317,0.00344202118079464,0.0209463830882947,0.000120973285225372
"12",0.163150082270975,0.0819682585418763,0.0538836937300995,0.00294912915341273,0.0205557241441991,5.071435454494e-05
"13",0.164339351861094,0.0819372443143634,0.0652646293182743,0.00103747173463364,0.0212464882873,2.8387015405864e-05
"14",0.175406734852712,0.0752159817273848,0.079053579236458,0.000479904968124351,0.0205055364808932,0.000240309999566307
"15",0.179412150825768,0.0766945658203005,0.0793204504673557,0.0016315997498697,0.0211178882087079,3.01842167111125e-05
"16",0.175813131281394,0.0755681015407215,0.0665823941489786,0.000779873014899359,0.0209133249832941,0.00023634381431759
"17",0.174821478756833,0.0772426544249235,0.070139798332723,0.000163533344209908,0.0217779105046955,7.68390296584579e-05
"18",0.168469804491058,0.080408294022241,0.0600293450983226,0.000510706696279447,0.0234204082481588,8.39256777478394e-05
"19",0.172652194346741,0.0791521242619037,0.0585415371552831,0.000672023922298266,0.0234313820749345,0.000470326149600019
"20",0.157911454450641,0.0710385932117349,0.053666517712348,0.00109002020164393,0.0217187673846968,0.000730809071090721
"21",0.161267005580986,0.0762621863637643,0.0643128869989736,0.000183069644905613,0.0206321251705902,0.000711515131904734
"22",0.162905869576544,0.0749398009870137,0.0595494013635392,0.000245818668533384,0.0206156545485517,3.04840547573583e-05
"23",0.16480805848918,0.0755105361685369,0.0576500224733446,0.000130282741043717,0.020484447337059,0.000957758103881535
"24",0.169087653399024,0.0831171015835401,0.0651143093583909,0.000844690152234362,0.0206940804640928,0.000130482097237325
"25",0.168902325148837,0.0777650016785323,0.0644483365832971,0.000641367694325805,0.0184482482643875,0.00026249856819673
"26",0.170232159269949,0.0751143393145369,0.0682724641101236,0.0029739487127908,0.022405872622694,9.98580435831512e-05
"27",0.178292522677357,0.0757583968344524,0.0690248877357985,0.0022067930256472,0.0238019090986062,0.00047721662121971
"28",0.176092144422986,0.0784217527144478,0.0683400240108739,0.000309263451577421,0.0217416203963204,0.000585190250879386
"29",0.166081184356598,0.0789082617432059,0.05404644106839,0.00198258356367894,0.024410315786185,0.000539561554469072
"30",0.158315368907325,0.079278854221982,0.0476703597574701,0.0021324669662983,0.0249745739932921,0.000550785092791305
"31",0.163987277811689,0.0796932069412791,0.0526132412211053,0.00111960940262229,0.0242483948451064,0.000504004196062592
"32",0.159930945498956,0.0798606650652449,0.0406351794382945,0.00123529749344227,0.025467871196523,7.52057178649053e-05
"33",0.160496346911299,0.0738656282848763,0.0394203948540942,0.00114496145263491,0.0220988092749866,0.000186796896482693
"34",0.166969169762958,0.0794281224878799,0.0830595426295098,0.000131332155536292,0.0172464876424479,0.000180018025993076
"35",0.186108597187109,0.0777814669211974,0.0934892836970211,0.000157794967228599,0.021493212402022,0.000143170131619398
"36",0.182310557216732,0.0772282437354085,0.092772804040141,0.00141241892337513,0.018847126162982,0.000273947670169076
"37",0.187047760406085,0.0744649592296963,0.0861600146233747,0.00577102066105116,0.0219176726081738,0.000228117592959157
"38",0.186492487657747,0.0722975530959789,0.0883563360293365,0.00692360265223481,0.0204788519245495,0.000259655241801185
"39",0.186375172999729,0.0843569633750067,0.0967044342141153,0.00221870930706994,0.0176965737961407,0.00045100401415557
"40",0.187629470778917,0.0696028688005962,0.0834259662355397,0.0010431874758344,0.0158938547511531,0.000273974990815242
"41",0.186239573028721,0.077121775086617,0.0972167982001534,0.000812529782144816,0.0187676507402793,0.000127889501410097
"42",0.196505677070208,0.0780048511748001,0.104937061992035,0.00209032451006282,0.0182043044775794,0.000126473722259394
"43",0.190039376911382,0.0768022624266073,0.0856168692978249,0.000405086842439884,0.0197325596514459,0.000133839012823554
"44",0.185356758613801,0.0739772796425498,0.0792541874841217,0.000577711525656518,0.0219757426185543,0.000466283382591492
"45",0.181709721050021,0.0762552354659602,0.0827228258055044,0.00140451194815426,0.0189284119323885,0.000589065311455255
"46",0.178118849425638,0.0750834388411056,0.0805384955344492,0.00113691377677299,0.017970852516885,0.000302101665267194
"47",0.176077798504577,0.0765300312132514,0.0801638613238587,0.000430609146062413,0.0193430610938538,6.99673727262248e-05
"48",0.173062706722608,0.0769131386913967,0.0628136292176843,0.000892215544324781,0.0263263398065809,5.77409680155399e-05
"49",0.169790324598541,0.0735134283775225,0.0627116057046079,9.94211123710208e-05,0.023431838917375,3.57262045607939e-05
"50",0.171543549008974,0.0755352561844081,0.0498682448874776,9.40095950438896e-05,0.0246997100330773,0.0001983325325359
"51",0.169610011920638,0.077316263912354,0.0429868143220282,8.91730531971991e-05,0.0246898280434764,2.39292852246749e-05
"52",0.164860962494558,0.0777465703976666,0.0637215647052921,0.00013825592919585,0.0221216662829597,9.74921159460174e-06
"53",0.170541447298612,0.078992846225216,0.060392683815959,0.00196649248431535,0.0220476933503018,0.000225492282853887
"54",0.170768830287651,0.0748135911023306,0.0701145031609034,0.000803915560461261,0.0215817592975097,0.000487824005599427
"55",0.178359197008812,0.0741431005954949,0.0805629249933317,0.000185337499564026,0.0200854016679039,0.000408440062688063
