"","lambda0.clone4","lambda1.clone4","mu0.clone4","mu1.clone4","q01.clone4","q10.clone4"
"1",0.175032467013713,0.0775444525233431,0.0436358288217886,0.0065859454186576,0.0274021792167415,0.000467933972529253
"2",0.177210701167534,0.0819368596453345,0.0419196447126647,0.00901663706399129,0.0269419947090073,0.000485894875107924
"3",0.176180054320873,0.0695549328077365,0.0521770707029633,0.00599441512435649,0.0191008232228682,0.000853174180690827
"4",0.162254773357566,0.0803228544445065,0.0799850130104825,0.00977445616203225,0.0228982747529242,0.000173466197153082
"5",0.188041900570598,0.0928526421709515,0.081763385878723,0.000440362411352492,0.0266274203012597,0.000479040514319647
"6",0.173302265880265,0.0677495327008718,0.0521443250055932,0.0025620340612858,0.0293623118279991,0.000757894036532804
"7",0.176694167512148,0.0687305962375173,0.0481907580121168,0.00191914873656419,0.028082328038917,0.00100404283467997
"8",0.151178602731478,0.0728948951520155,0.028824659402226,0.000759606150692558,0.0254636050934775,0.000532341517864966
"9",0.153277051424389,0.0714730655426907,0.0159590047311029,0.00420909849631522,0.0202921343413246,0.000244859687233888
"10",0.148306559673119,0.0900150215246065,0.0443494437915094,0.0114776098928074,0.0249189309678107,4.02173408718274e-05
"11",0.15752594807534,0.0725625971021425,0.0682432268333852,0.00146019774383036,0.0229690001306362,9.04385770072121e-05
"12",0.18242834894777,0.0739002479681683,0.0795365088020489,0.000279277761249359,0.0257516461890373,1.91790335380346e-05
"13",0.16200173718072,0.0726531799255155,0.0072909461775639,0.00124600645641535,0.0294160939205742,0.00157834640149731
"14",0.156033736921938,0.0819380549964808,0.0458195429404387,0.0142020289750756,0.0218253944123422,0.000863216529575235
"15",0.158752565805358,0.0856871415224361,0.0527132415546122,0.0228217314384833,0.030066372695463,0.000150009730070098
"16",0.171029369389372,0.0864833042815836,0.0561449225643467,0.00533098603496215,0.0255506206524725,0.000893561532748712
"17",0.180216463438182,0.0775675543999046,0.0577020345363751,0.00959538556754107,0.0185459211299654,0.000122993729137348
"18",0.174935568557085,0.0790713986183862,0.0740140654209606,0.00884999236047285,0.0254616738430243,0.00097621746729434
"19",0.176037031994993,0.0834289288824286,0.0528050724437895,0.00905691693983545,0.0230117154240924,0.000617109957750685
"20",0.179406973815618,0.0787251292651561,0.0563471192309878,0.0130883156890455,0.0203217510165605,0.000466168914244084
"21",0.156893911687527,0.0849877069857811,0.0535503545449642,0.0138226614319588,0.0222568717450902,0.000399088578749721
"22",0.160028663617616,0.0849300012294802,0.0626842193882389,0.00594860368796956,0.0223108784591116,0.00123527283389773
"23",0.157857635486663,0.0751749797917296,0.0348897619898842,0.00154748462913509,0.0245898366873813,0.00237967251432623
"24",0.158136806426659,0.0781983907787038,0.060581816720564,0.00900732841813786,0.0263634437333461,0.00251358684204434
"25",0.184492450031631,0.0830018901465614,0.0672682208537139,6.80541352192193e-05,0.0322458514715007,0.00276631775210862
"26",0.175841865377629,0.0708025429871121,0.0725808357272808,0.0135483385437643,0.0281040758418395,0.00416733358999236
"27",0.171980958030461,0.0641748363880329,0.0770984949770147,0.000574835603706471,0.0228069401755592,0.00300382541533665
"28",0.198179832562745,0.0792491608988069,0.0855467576693019,0.000288548991895801,0.0169837700432794,0.000652685339298507
"29",0.186377314845203,0.0890012351328812,0.0885855157694167,0.0112987253497416,0.0296383789418806,0.00218823601873323
"30",0.17756210803491,0.073695597642663,0.057221205270348,0.00975173909710137,0.0298850561806115,0.000299246178509818
