"","lambda0.clone256","lambda1.clone256","mu0.clone256","mu1.clone256","q01.clone256","q10.clone256"
"1",0.177288529286909,0.0766400251919282,0.0796465472001342,5.23393286512769e-05,0.0203714970845251,8.05333950439595e-07
"2",0.177402711155165,0.0762807588587545,0.0743705512160629,0.00024252022164073,0.0209686964391678,8.41069269132617e-06
"3",0.175192139764399,0.0753064432638897,0.0718425005296711,0.000371342730965737,0.021389816298387,1.6248808936095e-05
"4",0.174933346702844,0.0748625391087859,0.0725890334186854,0.000430279441116781,0.0205818210936611,1.5264481732933e-05
"5",0.175763792376917,0.076199808729815,0.0735067127569922,0.000176053471853578,0.0201277919647506,3.06883904762159e-05
"6",0.176855963984385,0.0769975703242407,0.0801464406529218,0.000426804709014368,0.0201800441725439,1.05166984399888e-05
"7",0.176630217050017,0.0767320998299443,0.0794748349486575,0.000269284799179626,0.0201548952269893,1.83200768169073e-05
"8",0.180524753847938,0.0759548918313501,0.0773344234231957,6.58663418638642e-06,0.020966868029545,5.97181995003973e-05
"9",0.176061077398556,0.0769470437262863,0.0706484285201299,8.00681342186019e-05,0.0209691149314038,6.92036490794205e-05
"10",0.173639906123752,0.0768500227865453,0.0704804745941227,7.24119205618676e-05,0.0205614771272844,5.12593589774374e-05
"11",0.17271667421271,0.0752598703347203,0.0684225237855056,2.82622642906768e-05,0.0212325504587697,3.65272627088305e-05
"12",0.170769672129034,0.0774706335889236,0.065390279125653,2.20999077356302e-05,0.0213816985682192,2.69321474405977e-05
"13",0.173197681496603,0.0741527983576638,0.0657132356021187,0.000114040394005311,0.0211090081811661,3.05462405567523e-05
"14",0.170941400314057,0.0759267568073557,0.068808672498398,0.000258610106555981,0.0221757695427808,1.29464433377569e-05
"15",0.175733051522481,0.0767389136409078,0.0725133908911948,0.000216673547745481,0.0221207835452994,2.31153071620682e-05
"16",0.17357912336907,0.0777832862337391,0.068742642073369,0.000175323000585314,0.0202587520472711,8.92070624011361e-06
"17",0.173490747150498,0.0770148502573333,0.0690958521599003,0.000180302330158741,0.0208620277913082,1.25944050676661e-05
"18",0.173516633599527,0.0755191702672384,0.0740521837446393,5.66241750003558e-05,0.0197926583949398,3.25412180612164e-06
"19",0.17609705693212,0.0755475560493329,0.0771908064213679,5.68314444769493e-05,0.0209364564582632,4.91510100852267e-05
"20",0.179809221747338,0.075161819008965,0.0808376074637001,9.043103708907e-06,0.0191405195104796,2.89152763616581e-05
"21",0.179859154167756,0.0756575572062768,0.0837917752439285,9.91166509946694e-05,0.0191323590649666,2.92518571067732e-05
"22",0.180326415878309,0.0754744539859715,0.0850978113789935,0.00013713967595171,0.0200425594398727,8.56063143458198e-05
"23",0.184131885970199,0.0758498216602959,0.0854450514565322,0.000284658122791229,0.0199828840251036,7.86417713885783e-05
"24",0.183216038116271,0.0762664178644439,0.0856299823939981,0.000238840573289005,0.0200010203053046,4.81094145019008e-05
"25",0.182879318944026,0.0767098819248633,0.0860019939715189,0.000288574255708449,0.0199410114187033,4.63957137611555e-05
"26",0.182922002550898,0.0769080713579202,0.0868157759958382,0.000257388424740491,0.0192767734235565,4.49428819392179e-05
"27",0.184011660796726,0.0769965744674606,0.0871085968646772,0.000128882573953377,0.0194623506992353,9.64204158576793e-05
"28",0.183687372366724,0.0758903607095937,0.0858599143012954,0.000169029178423086,0.0192224723294387,4.5191174905123e-05
"29",0.181799806976042,0.076968914087364,0.083583079352872,4.99213388310186e-05,0.0208247650611277,1.52189686279211e-05
"30",0.180357929918252,0.0748015079536466,0.0826528917654982,4.89364075769325e-05,0.0209628060207198,3.27055255820432e-05
"31",0.184345066943466,0.0776385554335868,0.0815916592762014,0.000402919870552995,0.0194437479601142,2.11483150592092e-05
"32",0.17585222266712,0.0770730219191938,0.0785101483718439,0.000154933358877549,0.0201680037992346,2.34649853841584e-05
"33",0.182332192417136,0.0766450662704458,0.088577520380008,0.000249028340449829,0.0192033005718101,1.54862413180453e-05
"34",0.18614960054805,0.0758307943996499,0.0873977166192386,0.000267694658217173,0.0199519588371299,3.10302075074841e-05
"35",0.181725533175262,0.0749179938699467,0.0837982150049988,0.000260363961626832,0.0203044252806773,1.14509900694635e-05
"36",0.18135072745951,0.0746687701520465,0.0829020977128771,0.000101157006061708,0.0196806366494944,2.77100747178404e-06
"37",0.182259563407417,0.0780640969244656,0.0822444726485011,8.71269229579907e-05,0.0202778506804156,1.52824877685862e-05
"38",0.183696630486963,0.0780260280719744,0.0854966474079755,0.000191932517251285,0.0196817576725424,1.73824927832493e-05
"39",0.182682044432183,0.0760997431019369,0.0883402136710914,4.23852300902728e-05,0.0196514129082199,9.95282188912268e-06
