"","lambda0.clone32","lambda1.clone32","mu0.clone32","mu1.clone32","q01.clone32","q10.clone32"
"1",0.176643576154777,0.0792942667708072,0.0862063090176666,3.55441663919492e-05,0.0185591320887111,2.43891659304809e-05
"2",0.177287634218931,0.0749963564271691,0.0831830413135122,0.000232857040059957,0.0228299221341733,1.75053334361184e-05
"3",0.186396984915557,0.0771103436748055,0.0820981111360602,0.000713671758038561,0.0202638706913436,6.91063335461604e-05
"4",0.187332874885758,0.0773948521247392,0.09465766673894,0.000376355127300251,0.0189395115016193,6.40299326357221e-05
"5",0.188815900668574,0.0738048697548134,0.0904575183363067,0.000151056913021369,0.0188621307413853,6.26932879628569e-06
"6",0.189296161343231,0.0763123397579843,0.0888581794580285,0.000346097491398362,0.0206830475091823,3.79265310752168e-06
"7",0.184089596114331,0.0734918292417367,0.076850432750266,0.000289547049740825,0.0221915978086444,6.10144192928302e-05
"8",0.177594612546024,0.0764565680723475,0.0702869157178052,2.58262912675525e-05,0.0199422151311,9.01971448651456e-05
"9",0.170688185910153,0.0782701423229813,0.070985818311411,0.000332081652690691,0.0201860442461268,4.15926954381601e-05
"10",0.180825279700554,0.0767671540166381,0.0810874178143219,0.0016472112155425,0.0179327796474361,6.23763881809783e-06
"11",0.182422172153636,0.0771706805897949,0.0955018456179199,0.00035602195031967,0.0209084598748836,1.24564289122905e-05
"12",0.191151390314422,0.0774860440581117,0.0866247865690497,0.00258378320675045,0.0205182713051913,9.95776744168069e-05
"13",0.180883159753699,0.078363028722533,0.0875859301799247,0.000486487031822502,0.0200692764814491,0.000118965034945598
"14",0.18597775359881,0.0779879377026723,0.0971596004518068,0.000789129156629842,0.0192956946362674,1.57552832030056e-05
"15",0.191973618969947,0.0778492471480258,0.0901188051348313,8.77557714633246e-05,0.0194365220735181,7.12991211475052e-05
"16",0.18647860002643,0.0761941702059381,0.0934110326629552,0.00115903416964154,0.0192593658451008,0.000105366948124413
"17",0.18819940838359,0.0761524584819757,0.0986741550651566,0.00128894661312664,0.0196302271438242,0.000119032518182579
"18",0.186846783730978,0.0766026528425016,0.088282494888381,0.00131153983365496,0.019456551693845,4.37542485049164e-05
"19",0.179678635127321,0.0772760181952511,0.0752809919738778,0.00248939364801122,0.0226044993154025,0.000107961102395393
"20",0.175351824663353,0.0772077104793786,0.0705121951652761,0.00176591245458413,0.0225899963300544,0.000105497553879418
"21",0.173993156575138,0.0813285051571777,0.0714180077946022,0.000898992170074871,0.0208811356906518,0.000176856184541926
"22",0.176534010305909,0.0810191280243947,0.0774711348469727,0.000657919849228437,0.0195716321477182,0.000105472791964791
"23",0.183008385716718,0.0762863274751897,0.0912008193927634,0.0018323726430459,0.0197755397947653,5.83776336348942e-05
"24",0.185830797981873,0.0771944883965634,0.0917212389705025,0.00300057657699983,0.0197474267497979,4.02945771484895e-05
"25",0.18650047551833,0.079809353518849,0.0854869487173503,0.000199242290513036,0.0209605557369341,7.19961932053942e-06
"26",0.18038081003702,0.0744202202738788,0.0769460369475867,0.000137371098060646,0.020785079358813,8.89667399841415e-06
"27",0.17434546488914,0.0771652050642844,0.0804804186360129,0.000158280692695133,0.0210584500786119,2.35177936236384e-05
