"","lambda0.clone1024","lambda1.clone1024","mu0.clone1024","mu1.clone1024","q01.clone1024","q10.clone1024"
"1",0.177455780677014,0.0767034854832219,0.0763870429906137,1.55795710378209e-05,0.0205378369235058,8.05333950439595e-07
"2",0.177486736085679,0.0763442191500482,0.075338184179373,8.51870247743786e-06,0.0209492709333274,9.7527553307455e-07
"3",0.176623028555413,0.0769883541488511,0.0747256988542216,3.24632046336384e-05,0.0211601661896607,2.949240810843e-06
"4",0.176101842760624,0.075963712788745,0.0758403672795937,2.59345091981805e-05,0.0207065606833401,3.56092359865585e-06
"5",0.17831733256287,0.0763145882401691,0.0765351133676536,1.49735101457092e-05,0.0208413463323426,3.56110585557215e-06
"6",0.17790918043497,0.0766229997679205,0.0765708797930386,2.48886711287205e-06,0.0205218932773237,4.30398997215565e-06
"7",0.17726823004925,0.0759830671967868,0.0766197503181254,8.26497394315399e-07,0.0205773502352609,1.01923269748442e-06
"8",0.177342715354423,0.0768379804376349,0.0752822048427566,2.91094082426618e-06,0.0207689398911807,2.86575720356489e-07
"9",0.176842637987801,0.0768160821610992,0.0752769011219879,4.30982272809023e-06,0.020742075425293,5.3406388360262e-07
"10",0.176714698150344,0.0764811374708316,0.0760233520733383,8.87268143645215e-06,0.0205793842852224,1.66897618519817e-06
"11",0.177076319330816,0.0770315291849313,0.0756869124976067,2.89845582672377e-06,0.0204952220392205,8.02321628238956e-07
"12",0.177325022882048,0.076693514994434,0.0762877240951724,4.62755952537785e-06,0.0204362040736232,2.16665981464778e-06
"13",0.17765654144521,0.0764318495593933,0.075982799754649,8.74315264676413e-06,0.0204119018662958,4.23045617434917e-06
"14",0.17697017879169,0.0770947150479482,0.0773940440224352,8.20813648751175e-06,0.0207328618271184,1.07209430032417e-06
"15",0.177200035167003,0.0757802939819344,0.0773601715419285,8.64610663764402e-06,0.0206206093256678,7.89897253585629e-07
