"","lambda0.clone2","lambda1.clone2","mu0.clone2","mu1.clone2","q01.clone2","q10.clone2"
"1",0.175032467013713,0.0637904466974776,0.0790589763258242,0.0065859454186576,0.0274021792167415,0.000467933972529253
"2",0.188607471632893,0.0791094440558765,0.0670869052214029,0.00901663706399129,0.0269419947090073,0.000485894875107924
"3",0.179952225573182,0.0678954738670158,0.0598382750147015,0.00599441512435649,0.0191008232228682,0.000853174180690827
"4",0.166026944609875,0.0904044233101584,0.0592595945692875,0.00571264485327059,0.0234960933372881,0.00102073802174168
"5",0.152035411993525,0.0793133059101566,0.0384866778723275,0.00353860507951619,0.0295495165224585,0.0023642122229773
"6",0.16040463322283,0.080528280890886,0.0535918652512607,0.0170701616061524,0.0261828509493294,0.00154635500595664
"7",0.16284870584423,0.0879309290760719,0.0502703094493693,0.014262908572626,0.0277880283769179,0.00133298016379693
"8",0.174863372685578,0.0877820266017295,0.0869207930820861,0.0290358159158759,0.0204006851657824,0.00171383164694633
"9",0.200493120934241,0.0855256771750767,0.111195666169599,0.0265866600529011,0.0212381590237069,0.0016663005012313
"10",0.206574868696867,0.0906192337845417,0.0900363084774319,0.00471295574698485,0.0168426045540646,7.6183376821401e-05
"11",0.16428132480531,0.0889045390991457,0.0537824231974183,0.0114122276974897,0.0269469619646311,0.0012288666950391
"12",0.163385051167937,0.0761797065570611,0.0448852927806948,0.00236329716335778,0.0146784985439746,0.000723745538466253
"13",0.140684241632069,0.0907128376488922,0.0457412463682487,0.013888321481319,0.0208465489189974,1.95095914142275e-05
"14",0.139703125224917,0.0733906533514161,0.00670976014617941,0.0043945031152344,0.0219005671838253,0.00143890060352716
"15",0.140839139821603,0.0737299333246016,0.0103490178551673,0.0110546222396986,0.0273130769251959,0.00220857510012142
"16",0.15191843782395,0.0736989190970886,0.00625645900240282,0.00148832722172773,0.0384197542020877,0.00446144204383022
"17",0.162224771537053,0.0696331946962121,0.0209958921503566,0.00170852473435951,0.0309756922742273,0.000258725050548327
"18",0.180579728160143,0.0852768532764017,0.0812837222979504,0.00311597680580624,0.012825199668344,0.000873502504061872
"19",0.170445865418769,0.069705370806725,0.0709998457370117,0.000289398196166882,0.0156750583170336,0.00128737463020226
"20",0.213278973304952,0.0800191385097212,0.15541235632384,0.00406586611345024,0.0160889607956175,0.000306612309302499
"21",0.224991283073238,0.0846100092014702,0.117646602283173,0.00719439582745173,0.0214917793292322,0.00336913017962746
"22",0.203998203724312,0.0917221504089495,0.118465055197062,0.00566841171875947,0.016206660567888,0.00501816247133633
"23",0.183240523507515,0.0692872492628375,0.0422338261866802,0.0089151998244533,0.0438434491885259,0.00344526205744556
"24",0.179088062851194,0.0917564647505253,0.0401735751682214,0.00731879595768501,0.036250945715555,0.00314363794138986
"25",0.175695503640677,0.0755082062120914,0.0910824366988017,0.0073884829275283,0.0206772534402144,0.00220973288853518
"26",0.194391480011488,0.0832492804421689,0.115309941220272,0.00537170530645593,0.0182966369944544,0.00678988079018061
"27",0.230448718160423,0.0747980259263867,0.183424043663584,0.00218947852210201,0.016364982333915,0.006427197937354
"28",0.24177930990191,0.0932900574238298,0.197186522187811,0.0131955525400242,0.0170952517560916,0.00280791280713152
"29",0.235725887799633,0.0932833150229622,0.119229102799716,0.000706990571416928,0.0229925695912909,0.00286387347339052
"30",0.203000735297967,0.0922083159708587,0.103329470888952,0.0097497483889165,0.0219308748012315,0.0100306034899595
"31",0.207380471906468,0.0757435439158282,0.126450462549346,0.0120396299054612,0.0264258060689153,0.0167449932568954
"32",0.256157744798874,0.0794614182106124,0.153623890979223,0.00175353342143659,0.0181802849420194,0.000348625933042903
