"","lambda0","lambda1","mu0","mu1","q01","q10"
"720",0.168741815243089,0.121042361924848,0.054784247127124,0.0225235763775405,0.0303017356324829,0.0053082119429032
"721",0.16919801233133,0.0915865297700219,0.099467506518731,0.00536444127478218,0.0275013547706715,0.00584694963969241
"722",0.204118275141793,0.084689701827892,0.105907029940916,0.0291076605686349,0.0226448592309372,0.00555641001443884
"723",0.182554213861213,0.0915827189926565,0.116143896056059,0.00319626663298908,0.0211988005266707,0.00260101453741517
"724",0.190499964261994,0.0736557546307283,0.127290270244387,0.000261511855924282,0.0211641975488936,9.28209515304584e-05
"725",0.207100668180641,0.0735833179430328,0.0875763706517033,0.000685949386673185,0.0215281730573296,0.000959192448222758
"726",0.209977138853656,0.0776349306246274,0.0261766874360332,0.0336462359304765,0.0296039459686108,0.000190269720082487
"727",0.138649220727202,0.0809298614107414,0.0714403892123596,0.038743100589879,0.0244371412081209,0.000557298414460799
"728",0.209274324671325,0.0925438191926407,0.035393948048889,0.0388052504137328,0.0289400948156402,0.00299192521455339
"729",0.154244123182045,0.079727731360729,0.0354553594686102,0.0423946337493227,0.0320240519851448,0.00311786222739516
"730",0.14449211841979,0.0966467908065053,0.0363344430925743,0.038362764413674,0.0298330517327727,0.00444209043274776
"731",0.172165798601761,0.0754662977707885,0.102543805776263,0.0311681979051265,0.0343433069832891,0.00381912572013903
"732",0.207828268984444,0.0897135190475365,0.006705244136079,0.0515976814085347,0.0626109963973205,0.00814197618215957
"733",0.207321076018001,0.097058172781303,0.140070472002807,0.0588418078118359,0.0230414742628567,0.00516960883653208
"734",0.216343269670265,0.103412564267291,0.165869837956314,0.0770157246351061,0.0261416229085962,0.00407329215585671
"735",0.285759102750562,0.0839857287651458,0.204206825299748,0.0196647277541934,0.0253084031411309,0.0185518277799412
"736",0.272049274437832,0.0751493570800426,0.20423952591397,0.00808846755123382,0.0190658602167625,0.028755372201934
"737",0.343140543637531,0.07340474773645,0.286453571771214,0.013351252268842,0.0222605912924241,0.0153466614372954
"738",0.332669620173936,0.0935488380135893,0.280889926097995,0.0206415483772766,0.025287300557546,0.016528913714079
"739",0.320698639690732,0.0883062996182565,0.304496862609419,0.0111214963175113,0.022660795931792,0.0166460178725848
"740",0.342959383344981,0.0762598602972434,0.237136919354037,0.0161856270428227,0.0224612231310589,0.0167200932974084
"741",0.281505437594368,0.100086923229539,0.0832324622333353,0.0123371214664489,0.021302448011079,0.0101024133680462
"742",0.251345275325904,0.0956076536352682,0.0574102891602763,0.0132130680383365,0.0181840229722516,0.00965192236262367
"743",0.148364700542362,0.0907451768124394,0.02752037931142,0.00313930463326044,0.0441851033879029,0.00867418685465566
"744",0.167144090627361,0.0626871348316364,0.02499921773362,0.0198139109808313,0.0375782051656556,0.00794160505018619
"745",0.153419671730071,0.090231024545108,0.023992114938008,0.0119221012660483,0.0345298374318668,0.00703923043765202
"746",0.176261614643272,0.0765824848766705,0.0297477380648136,0.0229806039749826,0.0506781545899208,0.0142424481242019
"747",0.173977049257151,0.0761195952017764,0.0665401299927089,0.0359567745245934,0.0183980359462918,0.0130314544572408
"748",0.167985116408528,0.0851851403239907,0.0564089014614756,0.00715524329124211,0.0373136903029672,0.019191685633701
"749",0.222841701805038,0.109720220192638,0.0598834657494056,0.00398591002254956,0.0294956605386862,0.0236215759806901
"750",0.203807504404888,0.100238280118369,0.0361359116185534,0.00352842136099419,0.0235556904580705,0.00423460737894708
"751",0.109945790174829,0.0562504440017495,0.0183482882813385,0.00825319489541661,0.0377605450262082,0.016240103052302
"752",0.255690520575463,0.0956578993881462,0.163486315514866,0.0172834324316505,0.0374478681958641,0.015760914313806
"753",0.278744273830344,0.0637354570046198,0.184813584641599,0.00127839800361833,0.0285888331003895,0.00267714111592756
"754",0.283050003339952,0.0671245563736412,0.160415225290855,0.00777939947061113,0.028762152923351,0.00135096940027285
"755",0.266843477044753,0.0921235367533309,0.191150769234375,0.0430741902247752,0.0174532498400919,0.0024221299597836
"756",0.253850273406445,0.105419634860417,0.20906403691708,0.0598202949412134,0.0117238103639965,0.00434358695287291
"757",0.226385032780098,0.115237373843157,0.0916712793878072,0.0464886418912119,0.0544000115763023,0.00671744689389811
"758",0.208555325476736,0.0909193028640409,0.0896044373888765,0.0572219889228499,0.0358949673489909,0.00257511917363478
"759",0.171571149797293,0.1057628929051,0.0472624339389451,0.079299922428598,0.0335276684191466,0.00143018994793267
"760",0.178805701335622,0.127057282728842,0.0177228887145208,0.0299573832871599,0.0393359331758159,0.0015951956426844
"761",0.118191101974341,0.0981095947126571,0.019841733767742,0.0213685863718283,0.0514971639112539,0.000832835540288221
"762",0.184130443666616,0.0892035827840333,0.0508011060865923,0.0184525922269326,0.0161794086487584,0.00130564810794527
"763",0.172866262027521,0.0760600773697501,0.08291698984909,0.00754250246649809,0.0144818027415175,0.00502424827888185
"764",0.165825453509973,0.0706937992988584,0.0692777161016029,0.0461674858042984,0.0536782162543708,0.00862989386166777
"765",0.20556910754635,0.0855196008706755,0.0872075624743521,0.0295391179075947,0.0458329693152821,0.00956311595475481
"766",0.19797597966632,0.0939848533924117,0.0974908981713059,0.0579121413393223,0.0778240687660003,0.00743777549526067
"767",0.236427876489335,0.0862009201045956,0.104033168148791,0.0742854615849272,0.0395185734426928,0.00584601991097213
"768",0.169661679680056,0.0923438684039893,0.0593732580504426,0.0314114741491952,0.0567850798337657,0.00646223559856248
"769",0.209799304679944,0.0781530723990364,0.0765694330446617,0.00693108425058793,0.0576615816456542,0.00939492207214656
"770",0.23163483398947,0.0591530420091175,0.0723531791850934,0.00246166441935517,0.0387318379733067,0.00343841932517916
"771",0.171860763742754,0.0689961745881506,0.0803442879160837,0.00818639820304303,0.0210666866178997,0.00444411398493645
"772",0.211738315986131,0.0821998056715859,0.145035643417462,0.00686674266910647,0.0221854199274706,0.00987764066530251
"773",0.228640737691988,0.0914475676418086,0.157406291042649,0.00561970151627377,0.0205088494624339,0.00901438321947427
"774",0.234697508655057,0.065849579976884,0.150248902695143,0.00594713784504037,0.0191693619269596,0.0029144299568903
"775",0.17778777023996,0.108119490707542,0.0434864890069071,0.0167281751711364,0.0393613708770621,0.00307052171640862
"776",0.15128690327311,0.0712544803822735,0.0110140573444812,0.010742083074956,0.0384806258457636,0.005308303137296
"777",0.147296813761771,0.0484317175112788,0.0796063665059588,0.0102182769693127,0.0908311957437457,0.038816570885716
"778",0.27902032329028,0.0477970930679159,0.113268386229247,0.00455515750304327,0.0911083970061814,0.0228120910199022
"779",0.239898225835854,0.0326679312164818,0.0672236312691813,0.0179903122475589,0.118826073361456,0.0253638932381232
"780",0.262713692342574,0.0572262344588968,0.0692774647182293,0.00817185114026725,0.0358889081796742,0.0167729820540627
"781",0.194327788017959,0.0849881869934375,0.115249031569529,0.0153674696017461,0.0191659089122171,0.0120659830833388
"782",0.204231513637366,0.0886420772285675,0.118903860156575,0.00203155730668238,0.0146064561557062,0.0147753021437036
"783",0.221156173927223,0.0948701903350151,0.0553475814858368,0.00968425424032526,0.0142056057694228,0.00194338509485638
"784",0.146633930518458,0.0850830527691624,0.031818517133056,0.00328271024323376,0.021316416546159,0.000839059423764164
"785",0.158062880010854,0.0818856150576434,0.0761650769026833,0.0120058679687797,0.026347405533841,0.00428736704279366
"786",0.175590928193737,0.0934777789198073,0.0196153499726695,0.0430887496135075,0.0412806278612931,0.00262592204039182
"787",0.175132698743336,0.0987568734073347,0.0733596902185782,0.0500973847552275,0.0361980415629405,0.00159761239673836
"788",0.18972103000213,0.128509463531447,0.062935955411473,0.0497333714653189,0.0252812761330757,0.000252487838937883
"789",0.189293940426924,0.118363452407153,0.0610860295564627,0.0259479428537958,0.0293689067624585,0.000997562025490784
"790",0.159052434630125,0.0834057305592373,0.0367441238895867,0.000936615669435628,0.0471145534505078,0.00212466092512083
"791",0.169529731460497,0.0696296470773753,0.0483888759609222,0.000583896290404433,0.0286985034312101,0.00484940788938496
"792",0.183267026124416,0.0805502457668648,0.0996576904788308,0.0294235039071752,0.0324370189594371,0.00101155104122465
"793",0.174951054342155,0.100795736102747,0.0966558597070198,0.0122267097812047,0.0127706584647719,0.000153673826137868
"794",0.197443961859387,0.102334894663436,0.0945719628033408,0.0183444357608184,0.023829332388441,0.00192325643206064
"795",0.219189661595126,0.0825952844085426,0.102682817074432,0.0247490667811744,0.0204366345956413,0.00226516383274131
"796",0.231453660252597,0.0824497870927479,0.122285679790558,0.00442374793603552,0.0104841703307357,0.00355754729373521
"797",0.199565699112781,0.0915782646667908,0.101274809231594,0.00452971514461392,0.00694798504212625,0.00434165660596761
"798",0.208753190548817,0.054901880380387,0.197877791448048,0.00142139531994932,0.0219086117898977,0.00434513514834312
"799",0.226437355979536,0.0825758022381337,0.162420587082334,0.0154721513574704,0.025088978457395,0.00782528275914381
"800",0.274355375844763,0.075242954023844,0.238455025130854,0.0231874394302249,0.0116931646731077,0.00719622424721624
"801",0.293098347751432,0.0799717805591345,0.171370446208183,0.000291040134443161,0.0318574510354703,0.00540378023761433
"802",0.306512632226451,0.0711501065849013,0.170893976152368,0.0175418251516765,0.0223186494403838,0.00138793041250328
"803",0.189183535973345,0.0911100452874651,0.104620572554845,0.00351576209464295,0.0283299643870211,0.00157286361954446
"804",0.192626065286087,0.0639230438707997,0.0367233501843391,0.0118081670622172,0.0351482863715828,0.0025250608982516
"805",0.198907748903216,0.0694306284148258,0.0503035917262877,0.0362078462164204,0.0455423974707828,0.00430021743205672
"806",0.199485027921471,0.105720923350163,0.0744404208711235,0.0404531577461724,0.0356563772480206,0.00882272888329873
"807",0.183301189589801,0.0984579886441622,0.033849850493427,0.0219547751388311,0.0208565737683587,0.0018864391557393
"808",0.168728734480673,0.124006067249667,0.119468767380074,0.0192825603335495,0.0276547683466511,0.00284833894504985
"809",0.174574399770335,0.105046142775223,0.106742558171746,0.0468632154231928,0.0188511161212027,0.00248374585861283
"810",0.188203882283832,0.0954815542206648,0.0638998786167117,0.00137793494797944,0.0158966270575534,6.1807341700096e-05
"811",0.159550979387865,0.0770238731533773,0.0817029885444353,0.00477541687414124,0.0129838320181601,0.00100170480721843
"812",0.120297711785906,0.0942545471506977,0.0715701222945657,0.011566940523103,0.0365199835508308,0.00305259363285703
"813",0.215344117608811,0.0980995167764104,0.112188432226885,0.0329233023935865,0.02804017402521,0.00560825490149364
"814",0.18034345218128,0.0802971529323591,0.0891053537748176,0.023902137248905,0.03190921550524,0.00721046348834043
"815",0.231400651412212,0.103607551064007,0.0990821804262501,0.032749906318898,0.0302633855203035,0.00506119359497333
"816",0.220764238426219,0.109687451587066,0.0620306834359894,0.0153473942208052,0.0170323499545827,0.00345266382766184
"817",0.115407245529746,0.118045317407811,0.0534886604010097,0.00699790921012704,0.0278246264753239,0.00226498947220299
"818",0.153416973811393,0.114727322919492,0.0733930890968866,0.0467597355052317,0.0227727233872237,0.000827750413502888
"819",0.158500308885277,0.0802579218236532,0.0654238318578947,0.000251421952277343,0.0260731728136794,0.0105335570262295
"820",0.160228308052777,0.0931311484312273,0.0163556004679033,0.00560844850305394,0.0359112126818203,0.00544649956847286
"821",0.154557149799574,0.0799844606747499,0.024261307696219,0.0159827689057986,0.0339589119921452,0.0018971275973616
"822",0.161609967639668,0.0823268882688368,0.0333433459464781,0.0236902144272135,0.0387589265447095,0.000289161249435968
"823",0.154395058249862,0.0778383369445157,0.0285331015415193,0.00326919489644977,0.0268847866155692,0.0115259500615107
"824",0.138584970469013,0.077698252639147,0.0229900045039602,0.0265162981832457,0.0435821985529315,0.0069647492278063
"825",0.130585041983887,0.0821543607767465,0.0072052124734371,0.0133057112517609,0.0463098052497979,0.0102567342253317
"826",0.139342366826927,0.0953063758052967,0.0165946452307955,0.00709777994320722,0.0215170644637663,0.0121304002927372
"827",0.205926190955059,0.0615351527943113,0.0679245946787825,0.00675878481357651,0.0155727512824489,0.000906433493360694
"828",0.217844648257934,0.0916553353836861,0.18788255244898,0.00405753950726776,0.0208703149634448,0.000327030199064441
"829",0.230798439695229,0.0951484343274625,0.165053777034791,0.0209220134869866,0.0175906756909033,0.00265161161204099
"830",0.224676235455908,0.10765640095856,0.14499266177658,0.0112017540063735,0.0126269114969027,0.0020769622461256
"831",0.232170890246082,0.113815012271264,0.144574774148609,0.020441836290402,0.0214955687521794,0.00245908817009162
"832",0.226415598368946,0.0804892542580483,0.148754435831494,0.0161818823935427,0.0146059980580272,0.00301821209868906
"833",0.211392273158162,0.0934765958307322,0.177577901216035,0.0116360002829607,0.00885466738441329,0.00278559848975855
"834",0.205308556105419,0.0723429747006689,0.0989087509219537,0.000459380376970438,0.0207576682290201,0.0048707823534416
"835",0.230967445836681,0.0802856516899681,0.130858769275394,0.00194700120621094,0.0195063425461065,0.00735657021737572
"836",0.199480299416649,0.0816645096827078,0.0627066295186688,0.0215653335627016,0.0523395160915288,0.0127794186451982
"837",0.201044154859189,0.0900265598758008,0.0277871597888009,0.0219997349793238,0.0207061877168848,0.0111113400398961
"838",0.151715631596073,0.0883217457242479,0.0186000250640748,0.0145367965617038,0.0456496301369296,0.00952725969597886
"839",0.179086733767799,0.0800289349884212,0.0257271575283314,0.0241377177997761,0.0166968940560954,0.00499111191000694
"840",0.155437071103577,0.0904190558952363,0.102218785642486,0.0152419250268109,0.020542609481436,0.00368607638440297
"841",0.196363070023496,0.0816917357594714,0.111124252111829,0.00941927869407033,0.023283766968975,0.00212259023986482
"842",0.190086576870358,0.0596750231841822,0.0425458236120587,0.0125678804728932,0.0156628885753077,0.00321531974964534
"843",0.203980881077018,0.0717396472049977,0.131999516614412,0.00972300781029474,0.0221493884110849,0.000763479880730847
"844",0.218225425604348,0.0807328550365461,0.090923322316744,0.00134394657943669,0.0222832790002852,0.000565410686400455
"845",0.191314729516907,0.0799827332542258,0.0804617753540099,0.00773500213115522,0.0367034587235398,0.000358140689361463
"846",0.154666591700512,0.0926264241267487,0.0307743542210024,0.0396712733120722,0.0330616405273588,0.00130787298395912
"847",0.193873529474635,0.0803342068770606,0.0490471576168402,0.0250671727234684,0.0359881583218833,0.000161720997195247
"848",0.157725624980691,0.0841629132638953,0.0201378500508016,0.0024089020002419,0.0174960193343189,0.00135836595933432
"849",0.139842195223732,0.0833150534325206,0.0459387241972347,0.00266614778335222,0.0353314977734185,0.00245894482184105
"850",0.141210433078124,0.0709390774918919,0.0287247700655632,0.00135260789051112,0.0371033378674787,0.00989861223729046
"851",0.155370040089426,0.0789413148976948,0.040332563360165,0.0114751910507778,0.0307990966715444,0.00106273778518647
"852",0.177652990807597,0.0739873999230608,0.0713298084595852,0.0159699666527111,0.0192705489013596,0.00171649456457201
"853",0.182116076083668,0.083252783723194,0.161701043935473,0.00481876379888085,0.0155684243399688,0.00208530724656795
"854",0.206587343295061,0.0846906747639715,0.0497911280768233,0.00760927964889398,0.0433899470601966,0.00124911799506528
"855",0.1324202940882,0.0684442212825827,0.0722419073411619,0.00843389467801126,0.0467720657159183,0.0166380457448525
"856",0.110152835344268,0.116486903433402,0.0140356202230401,0.021932367275789,0.0179079573015989,0.0181965196629008
"857",0.241366507415881,0.0571378454276653,0.181785280218654,0.00379423956681204,0.0103706738368093,0.00815864395752753
"858",0.252233793753228,0.0882368919213025,0.203509611308129,0.0385001813003658,0.040671267414211,0.0107044165679688
"859",0.283318203490981,0.0832400568539647,0.18688462515365,0.0324178325617584,0.0069492627465946,0.00989865094156983
"860",0.255080569100828,0.0838292855110061,0.22157363005801,0.00722681884514576,0.0378782935399924,0.00350813131396848
"861",0.25221532200346,0.0615619635710606,0.0479905247926581,0.00314955784632876,0.0224065364806879,0.00191609231724336
"862",0.194045309680672,0.0674173099604502,0.134316239781602,0.00575385824641785,0.0122524302283558,0.00112417598649939
"863",0.254524484629908,0.0666152269680248,0.226564479442162,0.00103234213996502,0.0139681818255504,2.25409610325202e-05
"864",0.227938730704073,0.0724071692741184,0.134003045760701,0.000894482745166458,0.0201725940837467,5.86397786479812e-05
"865",0.239297825377259,0.0735495098444552,0.189062037058386,0.00590450083384449,0.022438110908851,0.00522920888418502
"866",0.272894914283237,0.099030307579382,0.185140685141817,0.0246469901172111,0.0236906312952325,0.000386153556944498
"867",0.214895283937067,0.106284943151255,0.191441034958274,0.00813212803273936,0.0209394679080915,0.00116832288928216
"868",0.2992901737029,0.110390128366017,0.211123237694602,0.00700377140222801,0.0214095263951786,0.0094190621622319
"869",0.222438464940583,0.0914395090863338,0.164128811926525,0.0179062828913288,0.018198256518434,0.00336229102826015
"870",0.238372939429282,0.0698571106494941,0.162205280231568,0.0269662471234115,0.020021511805055,0.00248610780393858
"871",0.283027006689751,0.080544507919643,0.218408840297511,0.0208270823115775,0.00837883753432349,0.00235963177964837
"872",0.238686462788517,0.0814912279657595,0.172034432131102,0.00162867988858032,0.0206387291975311,0.00262485499141097
"873",0.222283922019049,0.0801707696057814,0.144854931070388,0.00956057327163285,0.0180912727985819,0.000511631796316301
"874",0.19229183632389,0.0755574200061591,0.0470175747174809,0.0121940548467789,0.0266979518095904,0.000910591404428052
"875",0.18771972856886,0.0736864167164392,0.0609804187215551,0.0103984762378892,0.036267343193963,0.00259653099310951
"876",0.214897089175454,0.0640245436298728,0.0610514914273801,0.0195022302473966,0.0267768380860211,0.00545708934677949
"877",0.211173266818977,0.0799121958332168,0.14831353693071,0.0436208520088938,0.00950002078059184,0.00870617968677238
"878",0.227855711774716,0.12879638023827,0.053726398137723,0.0640701795212299,0.067423570780153,0.0232027558983153
"879",0.183193369443221,0.126515250895718,0.0663134569360969,0.0435876192410404,0.063668737659372,0.00167488073641698
"880",0.157566956735112,0.0801352121271174,0.0406181486889854,0.00822763461081162,0.0250872564758414,0.00108884496862061
"881",0.182582572375391,0.0824425015604595,0.0977870563418192,0.00115497804263303,0.028259388741794,0.0035207286648614
"882",0.210348533092928,0.0585826384831076,0.125542481971162,0.00887476232509629,0.0173645403431321,0.00165585035193223
"883",0.202708192253873,0.0972832150965198,0.121680124040147,0.0419794493987743,0.0256826517708451,0.000161706613606798
"884",0.21756085297423,0.125805700688716,0.109852607332181,0.0681767729307214,0.0278875268740181,0.000536746790477154
"885",0.229325877135324,0.114982865645753,0.155748000377216,0.0523976784620428,0.0480968243098903,0.00544909899059438
"886",0.225621624231326,0.0964725839259607,0.0754533752316537,0.0211609914137065,0.0581671444585545,0.00537038331596567
"887",0.216903979689724,0.0671047100007038,0.0876928927665461,0.00568116209079066,0.0726197796778728,0.0171056682576108
"888",0.212495997648324,0.0953339205690198,0.0642635549018983,0.0601257283519256,0.0230089259788333,0.00515825684551421
"889",0.1334406506122,0.104888377751431,0.0760059315743151,0.0112584040371898,0.0319204539540817,0.00358357449310396
"890",0.142107864019372,0.0683410148956087,0.00262533272891022,0.00388943697556354,0.0404371929132472,0.000383388277142069
"891",0.14144934719837,0.083651015856921,0.014787735021948,0.0210212699230471,0.0327088103162626,0.00348150725112663
"892",0.147262055491315,0.092742355640963,0.0105078980267072,0.0334606483497771,0.0221933812008416,0.00285211484815849
"893",0.152531829817436,0.0893952291614903,0.115841624428179,0.00967807262569369,0.0182149028173461,0.00593860717712357
"894",0.2552833197587,0.0943317877783014,0.21329851731786,0.012394660467436,0.00602539044723086,0.00475427159536898
"895",0.201292034426116,0.0767048900375857,0.163136661571892,0.00902729259717418,0.0218652227757418,0.00481352612554093
"896",0.198093282972347,0.0954580151838581,0.0966564660035851,0.0470090623150608,0.0391447903017115,0.0014903220659424
"897",0.216965082366132,0.0995538071531987,0.116231908909215,0.047861176082884,0.0326526055245585,0.000780464828592307
"898",0.210850106435427,0.0973362604565858,0.120574936013208,0.0260277044615261,0.0193821620804728,0.00391827689597473
"899",0.169005455207976,0.0844077113089109,0.150922538428593,0.03139042390087,0.0150300923697693,0.00257580003878631
"900",0.178103823827257,0.104473012171168,0.164810172499274,0.0447783420056351,0.0248228791083247,0.00417122888163383
"901",0.24325105971845,0.111475349641962,0.141563640799387,0.0131220274019134,0.0184894225519932,0.00323955553241196
"902",0.217240733061666,0.0721961204906498,0.143458368699307,0.00360469842415107,0.0177096481949472,0.00383294888733228
"903",0.217595399213412,0.0873050044183879,0.131784935861811,0.00120957988640355,0.0119041413168155,0.00264292189965643
"904",0.238627700266057,0.0746127635885358,0.155101152952915,0.0142019828239448,0.0238138330853369,0.000531283288291619
"905",0.219027113497321,0.0690291329242247,0.0866114445931974,0.00578840145399414,0.0265576002877837,0.00287574653846597
"906",0.221669051817763,0.0695306268571455,0.100585418928304,0.00649038874274118,0.0322106906607457,0.00117829593425952
"907",0.176729484134708,0.0612933737629692,0.0400888972890408,0.0072940845651165,0.03378890350201,0.00135158158136763
"908",0.147040054878431,0.0985258532287636,0.0770242645646698,0.0434391538698753,0.0229545627907307,0.00070194439255181
"909",0.207212830383894,0.100656473222481,0.082862717378934,0.0442773537281511,0.0338662654542513,0.00143764783704208
"910",0.172141968370933,0.0967307727917523,0.00499641914311113,0.0130278620939683,0.0200266569964485,0.00175264844754912
"911",0.169609578634481,0.0682623796360121,0.0411110378870052,0.00323189380954047,0.0298725811273741,0.000943513073330878
"912",0.15364909099205,0.0773405165155908,0.0531382001589468,0.0105485701661852,0.0322455187281202,0.000752208847753911
"913",0.163446858787139,0.0816296996281002,0.0984335072663304,0.00768822516190871,0.0174678360489201,0.00150010049142467
"914",0.170757777486127,0.0738838678420865,0.0450548932453275,0.00954595866052614,0.0357639406580882,0.00796065607575703
"915",0.168687464675943,0.0988223841366159,0.0835646233563355,0.0352483575505716,0.0171035020022288,0.00306858981572076
"916",0.203398688899995,0.0813608453429361,0.0747903333847978,0.0456184105640851,0.042539849981482,0.000984958957754169
"917",0.205059841199768,0.113890347322366,0.0682131558152641,0.0382190074531656,0.0162139392840179,0.00100792360578099
"918",0.158696853822805,0.114161321845609,0.0649974512003683,0.00918426904219958,0.0352111568668313,0.00209981387910737
"919",0.19690080176535,0.0956962821821852,0.0979172780129319,0.0419402404560121,0.0415605192164387,0.00232685502701487
"920",0.195213512379388,0.0975609397448276,0.0738348334951455,0.0611643442718917,0.0429115614395557,0.00465564053557472
"921",0.1953835666213,0.124007777760363,0.0441648522451596,0.0405226730999772,0.0278171201680631,0.00957045840822468
"922",0.167383640185062,0.0690216633032142,0.0477961746675933,0.000573508044323495,0.0269068963893559,0.00169836607237768
"923",0.160540822442705,0.0720564835906096,0.014487450717596,0.0043637607845605,0.0340978403787047,0.00565370679686874
"924",0.122785412704419,0.10258393541743,0.0249192881372256,0.0028106970173934,0.0371477691928873,0.00477493889519443
"925",0.137342069883547,0.112381251228242,0.00997613170125448,0.0153725169629458,0.035184516755215,0.0026632511600305
"926",0.137537336411794,0.0700467014849744,0.010373834860006,0.0120195976573347,0.0215250084780386,0.00504536137312992
"927",0.144418449647369,0.0901214769861952,0.0929379086820701,0.0102880205236034,0.0237542725010955,0.00583476444615028
"928",0.182542521943104,0.0965491559310317,0.0932248372765088,0.0131170465997123,0.025607657927091,0.000620111052710245
"929",0.166400144232834,0.0800674716465213,0.100756357962013,0.0097776940444903,0.0133395565814903,0.00126767508234129
"930",0.199179069813931,0.0627853461730239,0.114373218994562,0.00248452559315567,0.017848610420725,0.0012778685576836
"931",0.201954234292114,0.0970699474240395,0.0891531391133611,0.0188146408103684,0.0202485463085755,0.00466434364306885
"932",0.164699460972111,0.0533428584615231,0.0830202463107845,0.00367922760567099,0.0262975074040117,0.00292271301245867
"933",0.198246552292847,0.083529051497544,0.0864657112724173,0.00437740488069168,0.0292875985142925,0.00512894900603595
"934",0.160868268166079,0.0963764384088522,0.0478420128527047,0.0372752791184464,0.0213316511778465,0.00400270604086043
"935",0.132839706437068,0.116930353055868,0.0014442579629199,0.0386407509728527,0.0203621745022612,0.000543299319155837
"936",0.148553962840457,0.113866855389651,0.0289594167826945,0.029897975515634,0.0383352724591522,0.00197249777214307
"937",0.158748615198659,0.0761156584164245,0.0494301933093326,0.0291957254058765,0.0325874020962778,0.00264050816976881
"938",0.153590559984254,0.0758115592623154,0.013505523626081,0.0332132026715621,0.0359603103533625,0.00271838776638408
"939",0.117854460749582,0.108960007699595,0.00126401981378039,0.0240872816291111,0.022859492574753,0.00106441786870424
"940",0.145408738534523,0.0973226994957839,0.0131011285989711,0.00557923459107503,0.0303892428086087,0.00042643510910001
"941",0.132654632579378,0.0889085404035605,0.0264657974785078,0.0231645938625104,0.0313918950711066,0.00301899556244299
"942",0.173952550406787,0.0766503270013158,0.0518600998073321,0.00304439029140098,0.0197373530052707,0.00444051706407183
"943",0.179833787844723,0.105155698132005,0.110225021538856,0.0205194826053137,0.023747632885822,0.00175007131076572
"944",0.179351940217072,0.0927113238802977,0.0667703870382362,0.0376160928771822,0.0179280284323266,0.00565685688774495
"945",0.18005013429641,0.0886847483132681,0.105339497032587,0.0186172520921035,0.029355317669783,0.00645474931537242
"946",0.188229965326079,0.0980742164057986,0.0558070735403676,0.0326376341011236,0.048016756507757,0.00458958411458665
"947",0.17485112690902,0.077829322059794,0.118580597001109,0.00783518380863775,0.019753342626053,0.00178758941094689
"948",0.218115382169356,0.076840677656341,0.12390294998171,0.00408221026182842,0.0301125326753063,0.00164160506470604
"949",0.213105599172049,0.101565442523934,0.0595792565621278,0.0305537363774216,0.026465140849855,0.000244992637018992
"950",0.178497501226949,0.101250386546242,0.065676894046323,0.00675697578822778,0.015229107477897,0.00251670318778867
"951",0.169821767773727,0.101871884607535,0.0772419680170772,0.0118646113345584,0.0341597374229317,0.00248860663863855
"952",0.132388805401765,0.0744124208765449,0.0730376499487421,0.00853000240357451,0.0156473956606942,0.00409767071423543
"953",0.154207737877487,0.0801056169530131,0.0644007352740165,0.0222448145000419,0.0314026507344624,0.00329495023920334
"954",0.180939964703444,0.0880087318896826,0.0279696672195488,0.00607517359501635,0.0280056878099739,0.00201711742167493
"955",0.171150757326715,0.0853242880012817,0.115266585354174,0.00212901138541761,0.0168665435159913,0.00033842315237197
"956",0.193139649040088,0.101931549881238,0.0601152501960725,0.0250211872508604,0.0152071796785611,0.00035254529288921
"957",0.174570412253626,0.100402935327843,0.0432030856362916,0.0326483584591561,0.0300705450139105,0.00144170921793744
"958",0.171438211078888,0.0885318420661344,0.122513654800483,0.00350493623208867,0.0128940407824358,0.00178948091308756
"959",0.189295525810489,0.076992339510226,0.118993107073721,0.0333255521076492,0.010646486223799,0.00140790516321551
"960",0.191094325926883,0.0943624086251875,0.123999063763632,0.0142352589508238,0.0284368027666929,0.000503191451785975
"961",0.21708814026224,0.0644243958997221,0.109390266885029,0.00676453555393625,0.0118255995150025,0.000205593512276326
"962",0.161258124056635,0.101344560086352,0.0548047141978667,0.00962319285233604,0.0414080570135589,9.58791373768848e-06
"963",0.135792414220651,0.0533267263618493,0.054213002085501,0.000490581560913343,0.0366989258559038,0.00084722982353135
"964",0.198719816585791,0.0644577530280365,0.0368794456726339,0.0171943173363123,0.0208525844318229,0.00188198596459714
"965",0.144206860350907,0.0654062947671935,0.0516641061095543,0.0248615040979194,0.0353364308532166,0.00467799518005087
"966",0.152673043743069,0.0911646288353822,0.00408760054254086,0.0138413508467626,0.0310182429130724,0.00402332828350575
"967",0.125316435684953,0.0826530639766553,0.040918563087793,0.0122712341054121,0.0271925740718288,0.00418695150812585
"968",0.146178299487867,0.085562343113685,0.0610826714222543,0.0209433557871515,0.0213246575455082,0.00627381350430312
"969",0.18688610500617,0.0707836886789307,0.0809530432969767,0.0150549382539775,0.0220327406633508,0.00509422141147903
"970",0.163871583102352,0.0835210546308413,0.0719553262294994,0.0236645832613223,0.0272316136422069,0.00401979511693582
"971",0.220551016821537,0.104844802889001,0.0456895186442402,0.0191991671121959,0.0275646606231769,0.0228647517269098
"972",0.19464138449428,0.0756899369320562,0.0007806601603321,0.0171773645152696,0.0402756640715538,0.0103999262196049
